address_do,geometry,ADM_NM
광안동,POINT (129.1191244 35.16384523),광안1동
광안동,POINT (129.1187423 35.16495075),광안3동
민락동,POINT (129.1320487 35.15609036),민락동
광안동,POINT (129.1200076 35.16823556),광안3동
수영동,POINT (129.1191274 35.17188425),수영동
망미동,POINT (129.1029573 35.17008999),망미1동
수영동,POINT (129.119769 35.169719),수영동
망미동,POINT (129.1153996 35.17950814),망미2동
망미동,POINT (129.1156323 35.17958904),망미2동
남천동,POINT (129.1112619 35.15028857),광안2동
망미동,POINT (129.1155677 35.17941515),망미2동
남천동,POINT (129.1111005 35.14577326),남천1동
남천동,POINT (129.1113181 35.14576476),남천1동
남천동,POINT (129.1112283 35.14593491),남천1동
남천동,POINT (129.1119802 35.14693343),남천1동
남천동,POINT (129.1134065 35.14879949),남천1동
남천동,POINT (129.1133928 35.14897868),광안2동
남천동,POINT (129.1135663 35.1488488),광안2동
남천동,POINT (129.1135604 35.14899947),광안2동
광안동,POINT (129.1146273 35.15040107),광안2동
광안동,POINT (129.1167133 35.15313392),광안2동
광안동,POINT (129.116192 35.15244283),광안2동
광안동,POINT (129.1153429 35.15132944),광안2동
광안동,POINT (129.1179482 35.15500018),광안2동
광안동,POINT (129.1182703 35.15490325),민락동
광안동,POINT (129.1208918 35.15883901),민락동
광안동,POINT (129.1211224 35.15867591),민락동
민락동,POINT (129.1232559 35.15888421),민락동
민락동,POINT (129.1251094 35.15915523),민락동
광안동,POINT (129.1162809 35.15545255),광안2동
망미동,POINT (129.1154418 35.17961265),망미2동
남천동,POINT (129.1146814 35.14847218),광안2동
남천동,POINT (129.1143243 35.14701191),남천2동
남천동,POINT (129.114774 35.14583009),남천2동
남천동,POINT (129.1148271 35.1459883),남천2동
남천동,POINT (129.1150589 35.14505072),남천2동
남천동,POINT (129.1148813 35.14309634),남천2동
남천동,POINT (129.1150325 35.14299781),남천2동
남천동,POINT (129.1150454 35.14318462),남천2동
남천동,POINT (129.1150656 35.14410934),남천2동
민락동,POINT (129.1229904 35.15561754),민락동
광안동,POINT (129.1177606 35.15270476),광안2동
망미동,POINT (129.1081053 35.17396643),망미2동
수영동,POINT (129.1228738 35.1693983),수영동
재송동,POINT (129.1170457 35.17939942),망미2동
망미동,POINT (129.1190909 35.17473903),망미2동
재송동,POINT (129.119959 35.17428502),망미2동
망미동,POINT (129.1037134 35.17268649),망미1동
연산동,POINT (129.1153083 35.18259361),망미2동
광안동,POINT (129.1106831 35.17042175),광안3동
재송동,POINT (129.1179138 35.17682886),망미2동
망미동,POINT (129.1157602 35.18153125),망미2동
망미동,POINT (129.1085511 35.1731263),망미2동
광안동,POINT (129.1196606 35.16840217),수영동
망미동,POINT (129.1055169 35.17225852),망미1동
광안동,POINT (129.1091507 35.17197248),망미2동
망미동,POINT (129.1075001 35.17526207),망미1동
망미동,POINT (129.1076725 35.17476296),망미2동
망미동,POINT (129.0997033 35.17314068),망미1동
망미동,POINT (129.1010169 35.17311984),망미1동
망미동,POINT (129.0981899 35.17317387),망미1동
광안동,POINT (129.1122865 35.16932113),광안3동
우동,POINT (129.1250991 35.16572854),수영동
민락동,POINT (129.1250289 35.16553837),민락동
광안동,POINT (129.1146044 35.16474505),광안1동
남천동,POINT (129.110317 35.14745971),남천1동
광안동,POINT (129.1167147 35.16785874),광안3동
대연동,POINT (129.1109955 35.13631675),남천1동
대연동,POINT (129.1104911 35.13587449),대연3동
대연동,POINT (129.1109695 35.13571665),대연3동
용호동,POINT (129.1112746 35.13551146),대연3동
용호동,POINT (129.1116019 35.13550672),대연3동
용호동,POINT (129.112007 35.13573333),대연3동
광안동,POINT (129.1134904 35.15948694),광안2동
광안동,POINT (129.1141519 35.16804507),광안3동
광안동,POINT (129.1139798 35.16179204),광안1동
광안동,POINT (129.1140357 35.16206722),광안1동
광안동,POINT (129.1123739 35.15468189),광안2동
광안동,POINT (129.1127836 35.15619252),광안2동
광안동,POINT (129.111418 35.15141765),광안2동
광안동,POINT (129.1117361 35.15248878),광안2동
남천동,POINT (129.1093889 35.14413985),남천1동
거제동,POINT (129.0865873 35.19183224),거제1동
거제동,POINT (129.0850679 35.19188233),거제1동
거제동,POINT (129.0835289 35.19216668),거제1동
거제동,POINT (129.0836053 35.19229778),거제1동
거제동,POINT (129.0731753 35.1906161),거제1동
거제동,POINT (129.0732074 35.19080074),거제1동
거제동,POINT (129.0749072 35.19243198),거제1동
거제동,POINT (129.0753113 35.19242117),거제1동
거제동,POINT (129.074859 35.19277533),거제1동
거제동,POINT (129.0784806 35.18946204),거제1동
거제동,POINT (129.064104 35.17939315),거제4동
거제동,POINT (129.0643337 35.17965593),거제4동
거제동,POINT (129.0641507 35.17982116),거제4동
연산동,POINT (129.0829555 35.17346347),연산2동
연산동,POINT (129.0831211 35.17342623),연산2동
연산동,POINT (129.0829619 35.1735931),연산2동
연산동,POINT (129.0831288 35.17356889),연산6동
연산동,POINT (129.0840659 35.17481007),연산6동
연산동,POINT (129.0903033 35.19054399),연산1동
연산동,POINT (129.087249 35.18267824),연산4동
연산동,POINT (129.0874223 35.18905591),연산1동
연산동,POINT (129.0875657 35.18930465),연산1동
연산동,POINT (129.0885565 35.18974972),연산1동
연산동,POINT (129.0884449 35.18961857),연산1동
거제동,POINT (129.072461 35.18075201),거제3동
거제동,POINT (129.072267 35.18072506),거제3동
연산동,POINT (129.085728 35.17633691),연산2동
연산동,POINT (129.0922231 35.17403276),연산6동
연산동,POINT (129.0921761 35.17380351),연산3동
거제동,POINT (129.0836576 35.19206996),연산1동
거제동,POINT (129.0672205 35.19309818),거제1동
거제동,POINT (129.0758806 35.18580057),거제3동
거제동,POINT (129.0749086 35.18444431),거제3동
거제동,POINT (129.0652017 35.1823213),거제4동
연산동,POINT (129.0893114 35.17803213),연산6동
연산동,POINT (129.1112326 35.18440252),연산9동
거제동,POINT (129.0887544 35.19175602),거제1동
거제동,POINT (129.0772929 35.18779293),거제1동
양정동,POINT (129.0735916 35.17918094),연산5동
연산동,POINT (129.0868815 35.19027769),연산1동
연산동,POINT (129.0874212 35.19040907),연산1동
연산동,POINT (129.1014093 35.18757256),연산8동
연산동,POINT (129.1045322 35.1876754),연산9동
연산동,POINT (129.1072545 35.1803583),연산9동
연산동,POINT (129.1072499 35.18160193),연산9동
거제동,POINT (129.0747444 35.18426237),거제3동
연산동,POINT (129.0883669 35.17980227),연산4동
연산동,POINT (129.0825915 35.17837746),연산2동
연산동,POINT (129.0826138 35.17822693),연산2동
연산동,POINT (129.0833213 35.17714019),연산2동
연산동,POINT (129.1040773 35.18527923),연산9동
연산동,POINT (129.1023585 35.18429489),연산9동
거제동,POINT (129.0800518 35.19155448),거제1동
거제동,POINT (129.0804355 35.19163772),거제1동
연산동,POINT (129.1025929 35.18543264),연산9동
연산동,POINT (129.0959286 35.18577757),연산8동
연산동,POINT (129.0961627 35.18560525),연산8동
연산동,POINT (129.1058022 35.18456555),연산9동
연산동,POINT (129.0783427 35.17618873),연산2동
거제동,POINT (129.0772761 35.19051308),거제1동
연산동,POINT (129.1024649 35.18436998),연산9동
거제동,POINT (129.0739198 35.19110655),거제1동
거제동,POINT (129.0741033 35.19165991),거제1동
거제동,POINT (129.0743418 35.19173687),거제1동
거제동,POINT (129.0720462 35.19408692),거제1동
거제동,POINT (129.0722439 35.19430093),거제1동
거제동,POINT (129.0731496 35.19394183),거제1동
양정동,POINT (129.0759729 35.17866832),연산2동
연산동,POINT (129.0765447 35.17780606),연산2동
연산동,POINT (129.0760783 35.17883941),연산2동
연산동,POINT (129.0769122 35.1772571),연산2동
연산동,POINT (129.1070131 35.1830993),연산9동
연산동,POINT (129.087265 35.18576217),연산1동
연산동,POINT (129.0895858 35.17685654),연산6동
연산동,POINT (129.0872251 35.18906878),연산1동
연산동,POINT (129.087407 35.18944941),연산1동
거제동,POINT (129.0723588 35.18056332),거제3동
거제동,POINT (129.072509 35.18060344),연산5동
연산동,POINT (129.0779093 35.18137255),연산5동
연산동,POINT (129.1007586 35.18770775),연산8동
연산동,POINT (129.1023545 35.18771631),연산8동
연산동,POINT (129.1044145 35.18778521),연산9동
우동,POINT (129.1204552 35.17317471),망미2동
우동,POINT (129.1212586 35.1720703),수영동
거제동,POINT (129.0695827 35.18703173),거제2동
거제동,POINT (129.0809595 35.1960056),거제1동
거제동,POINT (129.0726094 35.18915238),거제2동
거제동,POINT (129.0733485 35.18807865),거제3동
거제동,POINT (129.0749195 35.18819266),거제3동
거제동,POINT (129.0670565 35.19277294),거제1동
초읍동,POINT (129.0529312 35.1847853),거제2동
거제동,POINT (129.0564138 35.18746108),거제2동
거제동,POINT (129.0606021 35.18848548),거제2동
거제동,POINT (129.0624619 35.18946166),거제2동
거제동,POINT (129.0650664 35.19044128),거제2동
거제동,POINT (129.0651765 35.19074845),거제2동
사직동,POINT (129.0646227 35.19244543),거제2동
거제동,POINT (129.0647403 35.19197226),거제2동
거제동,POINT (129.0754892 35.18962986),거제1동
거제동,POINT (129.0770155 35.19059892),거제1동
거제동,POINT (129.0704012 35.19023281),거제2동
연산동,POINT (129.097657 35.18790108),연산8동
연산동,POINT (129.0825701 35.18678326),연산4동
연산동,POINT (129.1104969 35.18449701),연산9동
연산동,POINT (129.1113943 35.18448453),연산9동
연산동,POINT (129.1080149 35.18450045),연산9동
연산동,POINT (129.1090923 35.18449857),연산9동
연산동,POINT (129.1080281 35.18791248),연산9동
안락동,POINT (129.113432 35.18438548),연산9동
안락동,POINT (129.1137391 35.18426572),연산9동
안락동,POINT (129.1138692 35.18437716),연산9동
연산동,POINT (129.0846461 35.18571704),연산4동
연산동,POINT (129.0859527 35.18568026),연산4동
연산동,POINT (129.0857566 35.18568869),연산4동
연산동,POINT (129.0934129 35.18589872),연산8동
연산동,POINT (129.0944372 35.1858436),연산8동
연산동,POINT (129.0971999 35.18563464),연산8동
연산동,POINT (129.0979263 35.18560439),연산8동
연산동,POINT (129.0794968 35.18680208),연산5동
연산동,POINT (129.1057555 35.18468775),연산9동
연산동,POINT (129.0958064 35.18570683),연산8동
연산동,POINT (129.0963262 35.18568901),연산8동
연산동,POINT (129.1011762 35.18562411),연산9동
거제동,POINT (129.0801341 35.1918727),거제1동
연산동,POINT (129.1022828 35.18556336),연산9동
연산동,POINT (129.1038712 35.18545704),연산9동
거제동,POINT (129.0770133 35.18770169),거제1동
거제동,POINT (129.0773714 35.18758958),연산5동
연산동,POINT (129.0871081 35.18565106),연산4동
연산동,POINT (129.0873826 35.18564765),연산1동
연산동,POINT (129.1071294 35.18294165),연산9동
거제동,POINT (129.0716411 35.18963323),거제2동
거제동,POINT (129.0779942 35.19134659),거제1동
거제동,POINT (129.0787661 35.19262942),거제1동
거제동,POINT (129.0673984 35.19161152),거제1동
거제동,POINT (129.0676643 35.19027995),거제2동
거제동,POINT (129.0678249 35.19098965),거제2동
연산동,POINT (129.0838513 35.18123026),연산5동
연산동,POINT (129.0809739 35.18864716),연산5동
양정동,POINT (129.0787851 35.17556453),연산2동
양정동,POINT (129.0788589 35.17574671),연산2동
연산동,POINT (129.0843971 35.17490038),연산2동
양정동,POINT (129.067859 35.17699321),거제3동
거제동,POINT (129.068039 35.18906082),거제2동
거제동,POINT (129.0686095 35.18804373),거제2동
연산동,POINT (129.1072223 35.17756324),망미1동
망미동,POINT (129.1073824 35.17620506),망미2동
연산동,POINT (129.1071165 35.18051477),연산9동
연산동,POINT (129.1071216 35.18151258),연산9동
연산동,POINT (129.1069999 35.18452314),연산9동
연산동,POINT (129.1071381 35.18435198),연산9동
연산동,POINT (129.1071397 35.18462739),연산9동
연산동,POINT (129.1072693 35.18450625),연산9동
연산동,POINT (129.1071424 35.18618488),연산9동
연산동,POINT (129.1068685 35.18787106),연산9동
연산동,POINT (129.1071495 35.18762676),연산9동
연산동,POINT (129.107389 35.18789997),연산9동
연산동,POINT (129.1071579 35.18812358),연산9동
연산동,POINT (129.0956056 35.18842289),연산8동
연산동,POINT (129.0935548 35.18899185),연산1동
연산동,POINT (129.0903104 35.19070598),연산1동
연산동,POINT (129.091857 35.18979307),연산1동
거제동,POINT (129.0887351 35.19158053),연산1동
거제동,POINT (129.0894714 35.19200701),연산1동
거제동,POINT (129.0894691 35.19217346),연산1동
연산동,POINT (129.0867617 35.19004949),연산1동
연산동,POINT (129.0845595 35.18833037),연산1동
연산동,POINT (129.0857834 35.18929186),연산1동
연산동,POINT (129.0826735 35.18408995),연산5동
연산동,POINT (129.0832619 35.18266736),연산5동
연산동,POINT (129.0851639 35.17809601),연산6동
연산동,POINT (129.0858692 35.17646006),연산6동
연산동,POINT (129.09245 35.17388382),연산6동
연산동,POINT (129.089534 35.17425641),연산6동
연산동,POINT (129.0863261 35.17465783),연산2동
연산동,POINT (129.0865405 35.17480311),연산6동
연산동,POINT (129.0816482 35.17528471),연산2동
거제동,POINT (129.071529 35.18579008),거제3동
연산동,POINT (129.0821018 35.18545711),연산5동
연산동,POINT (129.0824137 35.18594739),연산4동
양정동,POINT (129.0754171 35.17826268),연산2동
거제동,POINT (129.069139 35.18039465),거제3동
거제동,POINT (129.0799412 35.19610666),거제1동
대저2동,POINT (128.9354548 35.16876263),대저2동
신호동,POINT (128.881939 35.08918701),녹산동
신호동,POINT (128.8774661 35.08917979),녹산동
신호동,POINT (128.877467 35.08867816),녹산동
명지동,POINT (128.8994557 35.08823857),명지2동
송정동,POINT (128.849209 35.09367866),녹산동
송정동,POINT (128.849214 35.09325129),녹산동
송정동,POINT (128.8427414 35.08878276),녹산동
송정동,POINT (128.8427433 35.08920522),녹산동
송정동,POINT (128.8492212 35.08921376),녹산동
송정동,POINT (128.8492254 35.08869881),녹산동
송정동,POINT (128.8524338 35.08783968),녹산동
송정동,POINT (128.8527967 35.08783396),녹산동
송정동,POINT (128.859041 35.08784347),녹산동
송정동,POINT (128.8593706 35.08784197),녹산동
송정동,POINT (128.8620779 35.08923263),녹산동
송정동,POINT (128.8620789 35.08871656),녹산동
신호동,POINT (128.8730024 35.08155563),녹산동
송정동,POINT (128.8591852 35.09820449),녹산동
송정동,POINT (128.852606 35.09819829),녹산동
송정동,POINT (128.849207 35.09819558),녹산동
송정동,POINT (128.846025 35.09818925),녹산동
송정동,POINT (128.832729 35.09819014),녹산동
송정동,POINT (128.8427516 35.08579747),녹산동
송정동,POINT (128.8425874 35.0856621),녹산동
송정동,POINT (128.8524429 35.08452586),녹산동
송정동,POINT (128.8528087 35.08452263),녹산동
대저1동,POINT (128.9581974 35.2152351),대저1동
신호동,POINT (128.8733282 35.08132401),녹산동
송정동,POINT (128.857117 35.08872027),녹산동
송정동,POINT (128.8570875 35.08921323),녹산동
송정동,POINT (128.8391474 35.09559308),녹산동
송정동,POINT (128.839763 35.09559113),녹산동
송정동,POINT (128.8427279 35.09818714),녹산동
송정동,POINT (128.8397373 35.09954469),녹산동
송정동,POINT (128.8428106 35.10502229),녹산동
대저1동,POINT (128.9738926 35.20766102),대저1동
신호동,POINT (128.8817607 35.08333382),녹산동
강동동,POINT (128.9249617 35.19558047),강동동
녹산동,POINT (128.897875 35.12538506),녹산동
송정동,POINT (128.8395736 35.10387233),녹산동
명지동,POINT (128.9078193 35.08645314),명지2동
명지동,POINT (128.8970905 35.08920523),명지1동
명지동,POINT (128.8994544 35.08685732),명지2동
명지동,POINT (128.8996899 35.0866693),명지2동
명지동,POINT (128.8994548 35.08648139),명지2동
명지동,POINT (128.896321 35.08432244),명지2동
명지동,POINT (128.8971289 35.08433897),명지2동
